"X","word","freq","sector","avg.freq"
"20363","million",14,5,7.75
"27203","million",1,6,7.75
"5271","implementing",8,2,7.75
"12121","implementing",13,3,7.75
"16093","implementing",5,4,7.75
"20993","implementing",5,5,7.75
"6231","peace",4,2,7.75
"12220","peace",10,3,7.75
"15768","peace",8,4,7.75
"24921","peace",9,6,7.75
"330","associated",9,1,7.66666666666667
"4970","associated",11,2,7.66666666666667
"12499","associated",5,3,7.66666666666667
"16204","associated",4,4,7.66666666666667
"20494","associated",10,5,7.66666666666667
"25002","associated",7,6,7.66666666666667
"2578","conditions",1,1,7.66666666666667
"4687","conditions",17,2,7.66666666666667
"12512","conditions",5,3,7.66666666666667
"15669","conditions",9,4,7.66666666666667
"20620","conditions",8,5,7.66666666666667
"25078","conditions",6,6,7.66666666666667
"1108","equality",3,1,7.66666666666667
"5582","equality",6,2,7.66666666666667
"12248","equality",9,3,7.66666666666667
"15383","equality",18,4,7.66666666666667
"21425","equality",3,5,7.66666666666667
"25020","equality",7,6,7.66666666666667
"471","financial",7,1,7.66666666666667
"4444","financial",27,2,7.66666666666667
"13290","financial",2,3,7.66666666666667
"16568","financial",3,4,7.66666666666667
"20818","financial",6,5,7.66666666666667
"26843","financial",1,6,7.66666666666667
"3018","gender",1,1,7.66666666666667
"5085","gender",10,2,7.66666666666667
"12097","gender",14,3,7.66666666666667
"15467","gender",14,4,7.66666666666667
"21959","gender",2,5,7.66666666666667
"25214","gender",5,6,7.66666666666667
"344","included",9,1,7.66666666666667
"4584","included",21,2,7.66666666666667
"12541","included",5,3,7.66666666666667
"16606","included",3,4,7.66666666666667
"20834","included",6,5,7.66666666666667
"25945","included",2,6,7.66666666666667
"3372","multiple",1,1,7.66666666666667
"4665","multiple",18,2,7.66666666666667
"12964","multiple",3,3,7.66666666666667
"15764","multiple",8,4,7.66666666666667
"20577","multiple",9,5,7.66666666666667
"25037","multiple",7,6,7.66666666666667
"203","perspective",13,1,7.66666666666667
"5185","perspective",9,2,7.66666666666667
"12570","perspective",5,3,7.66666666666667
"15637","perspective",10,4,7.66666666666667
"20667","perspective",8,5,7.66666666666667
"27381","perspective",1,6,7.66666666666667
"1241","reflect",3,1,7.66666666666667
"4752","reflect",16,2,7.66666666666667
"12386","reflect",7,3,7.66666666666667
"15882","reflect",7,4,7.66666666666667
"20476","reflect",11,5,7.66666666666667
"26118","reflect",2,6,7.66666666666667
"3705","requirements",1,1,7.66666666666667
"4673","requirements",18,2,7.66666666666667
"12389","requirements",7,3,7.66666666666667
"15986","requirements",6,4,7.66666666666667
"20588","requirements",9,5,7.66666666666667
"25248","requirements",5,6,7.66666666666667
"744","strong",5,1,7.66666666666667
"4541","strong",23,2,7.66666666666667
"13570","strong",2,3,7.66666666666667
"16395","strong",4,4,7.66666666666667
"21071","strong",5,5,7.66666666666667
"25052","strong",7,6,7.66666666666667
"1301","unique",3,1,7.66666666666667
"5334","unique",8,2,7.66666666666667
"13072","unique",3,3,7.66666666666667
"15479","unique",14,4,7.66666666666667
"20484","unique",11,5,7.66666666666667
"25057","unique",7,6,7.66666666666667
"11057","rir",1,2,7.66666666666667
"16740","rir",3,4,7.66666666666667
"24696","rir",19,6,7.66666666666667
"275","advance",10,1,7.6
"4964","advance",11,2,7.6
"15718","advance",8,4,7.6
"20919","advance",5,5,7.6
"25270","advance",4,6,7.6
"758","when",5,1,7.6
"4760","when",16,2,7.6
"15898","when",7,4,7.6
"20682","when",8,5,7.6
"26240","when",2,6,7.6
"6047","connectivity",4,2,7.6
"12839","connectivity",3,3,7.6
"15812","connectivity",7,4,7.6
"20225","connectivity",19,5,7.6
"25189","connectivity",5,6,7.6
"5170","input",9,2,7.6
"12547","input",5,3,7.6
"15588","input",11,4,7.6
"20514","input",10,5,7.6
"25568","input",3,6,7.6
"4494","remote",25,2,7.6
"13018","remote",3,3,7.6
"17384","remote",2,4,7.6
"20749","remote",7,5,7.6
"27524","remote",1,6,7.6
"800","code",4,1,7.5
"4685","code",17,2,7.5
"12286","code",8,3,7.5
"15915","code",6,4,7.5
"21375","code",3,5,7.5
"25009","code",7,6,7.5
"1584","dynamic",2,1,7.5
"5250","dynamic",8,2,7.5
"12876","dynamic",3,3,7.5
"15433","dynamic",15,4,7.5
"20299","dynamic",16,5,7.5
"26730","dynamic",1,6,7.5
"669","either",5,1,7.5
"4605","either",20,2,7.5
"13247","either",2,3,7.5
"15833","either",7,4,7.5
"20805","either",6,5,7.5
"25200","either",5,6,7.5
"391","far",8,1,7.5
"4814","far",14,2,7.5
"12663","far",4,3,7.5
"15679","far",9,4,7.5
"20817","far",6,5,7.5
"25317","far",4,6,7.5
"3025","give",1,1,7.5
"4609","give",20,2,7.5
"12447","give",6,3,7.5
"15944","give",6,4,7.5
"20561","give",9,5,7.5
"25547","give",3,6,7.5
"684","growing",5,1,7.5
"4995","growing",11,2,7.5
"12672","growing",4,3,7.5
"15496","growing",13,4,7.5
"20511","growing",10,5,7.5
"25921","growing",2,6,7.5
"699","last",5,1,7.5
"4634","last",19,2,7.5
"14475","last",1,3,7.5
"16629","last",3,4,7.5
"20359","last",14,5,7.5
"25580","last",3,6,7.5
"1178","look",3,1,7.5
"5094","look",10,2,7.5
"12456","look",6,3,7.5
"16639","look",3,4,7.5
"20255","look",18,5,7.5
"25230","look",5,6,7.5
"942","prevent",4,1,7.5
"4639","prevent",19,2,7.5
"12466","prevent",6,3,7.5
"15770","prevent",8,4,7.5
"20744","prevent",7,5,7.5
"27437","prevent",1,6,7.5
"1995","safe",2,1,7.5
"5030","safe",11,2,7.5
"12395","safe",7,3,7.5
"17414","safe",2,4,7.5
"20285","safe",17,5,7.5
"25139","safe",6,6,7.5
"2090","term",2,1,7.5
"4757","term",16,2,7.5
"12232","term",10,3,7.5
"16001","term",6,4,7.5
"21078","term",5,5,7.5
"25154","term",6,6,7.5
"3950","that",1,1,7.5
"4523","that",24,2,7.5
"13590","that",2,3,7.5
"25686","that",3,6,7.5
"365","wto",9,1,7.5
"4721","wto",17,2,7.5
"15165","wto",1,3,7.5
"21661","wto",3,5,7.5
"6367","23-24",3,2,7.5
"12132","23-24",12,3,7.5
"5001","interference",11,2,7.5
"13361","interference",2,3,7.5
"15440","interference",15,4,7.5
"22031","interference",2,5,7.5
"5439","marginalized",7,2,7.5
"15761","marginalized",8,4,7.5
"1368","africa",2,1,7.4
"4901","africa",12,2,7.4
"15658","africa",9,4,7.4
"20544","africa",9,5,7.4
"25166","africa",5,6,7.4
"2295","allocation",1,1,7.4
"5524","allocation",6,2,7.4
"12801","allocation",3,3,7.4
"15721","allocation",8,4,7.4
"24688","allocation",19,6,7.4
"917","obligations",4,1,7.4
"4934","obligations",12,2,7.4
"12563","obligations",5,3,7.4
"15689","obligations",9,4,7.4
"20737","obligations",7,5,7.4
"2073","summit",2,1,7.4
"4891","summit",13,2,7.4
"12158","summit",12,3,7.4
"15711","summit",9,4,7.4
"27697","summit",1,6,7.4
"2153","vital",2,1,7.4
"4894","vital",13,2,7.4
"13632","vital",2,3,7.4
"15896","vital",7,4,7.4
"20405","vital",13,5,7.4
"4577","broader",21,2,7.4
"12822","broader",3,3,7.4
"16216","broader",4,4,7.4
"21112","broader",4,5,7.4
"25182","broader",5,6,7.4
"4999","interconnected",11,2,7.4
"12938","interconnected",3,3,7.4
"16614","interconnected",3,4,7.4
"20330","interconnected",15,5,7.4
"25223","interconnected",5,6,7.4
"5199","rirs",9,2,7.4
"12587","rirs",5,3,7.4
"15703","rirs",9,4,7.4
"24115","rirs",1,5,7.4
"24785","rirs",13,6,7.4
"5216","via",9,2,7.4
"12776","via",4,3,7.4
"15715","via",9,4,7.4
"21089","via",5,5,7.4
"24889","via",10,6,7.4
"1030","allows",3,1,7.33333333333333
"4764","allows",15,2,7.33333333333333
"13112","allows",2,3,7.33333333333333
"16433","allows",3,4,7.33333333333333
"20346","allows",14,5,7.33333333333333
"24998","allows",7,6,7.33333333333333
"1065","come",3,1,7.33333333333333
"4601","come",20,2,7.33333333333333
"12346","come",7,3,7.33333333333333
"16477","come",3,4,7.33333333333333
"20618","come",8,5,7.33333333333333
"25475","come",3,6,7.33333333333333
"2543","committed",1,1,7.33333333333333
"6445","committed",3,2,7.33333333333333
"12043","committed",17,3,7.33333333333333
"15811","committed",7,4,7.33333333333333
"20939","committed",5,5,7.33333333333333
"24819","committed",11,6,7.33333333333333
"187","debates",13,1,7.33333333333333
"6500","debates",3,2,7.33333333333333
"12244","debates",9,3,7.33333333333333
"16051","debates",5,4,7.33333333333333
"20554","debates",9,5,7.33333333333333
"25194","debates",5,6,7.33333333333333
"295","exist",10,1,7.33333333333333
"4916","exist",12,2,7.33333333333333
"13276","exist",2,3,7.33333333333333
"16274","exist",4,4,7.33333333333333
"20460","exist",11,5,7.33333333333333
"25210","exist",5,6,7.33333333333333
"1813","models",2,1,7.33333333333333
"4703","models",17,2,7.33333333333333
"14554","models",1,3,7.33333333333333
"15958","models",6,4,7.33333333333333
"20395","models",13,5,7.33333333333333
"25233","models",5,6,7.33333333333333
"3561","practical",1,1,7.33333333333333
"4785","practical",15,2,7.33333333333333
"12316","practical",8,3,7.33333333333333
"16345","practical",4,4,7.33333333333333
"20743","practical",7,5,7.33333333333333
"24923","practical",9,6,7.33333333333333
"3934","tax",1,1,7.33333333333333
"5033","tax",11,2,7.33333333333333
"15646","tax",10,4,7.33333333333333
"4803","company",14,2,7.33333333333333
"20796","company",6,5,7.33333333333333
"25787","company",2,6,7.33333333333333
"5328","telecom",8,2,7.33333333333333
"16780","telecom",3,4,7.33333333333333
"20482","telecom",11,5,7.33333333333333
"4679","trusted",18,2,7.33333333333333
"16788","trusted",3,4,7.33333333333333
"24427","trusted",1,5,7.33333333333333
"763","2015",4,1,7.25
"5983","2015",4,2,7.25
"12237","2015",9,3,7.25
"15517","2015",12,4,7.25
"180","flows",14,1,7.25
"4919","flows",12,2,7.25
"21939","flows",2,5,7.25
"26849","flows",1,6,7.25
"441","advantage",7,1,7.2
"5048","advantage",10,2,7.2
"15801","advantage",7,4,7.2
"20541","advantage",9,5,7.2
"25442","advantage",3,6,7.2
"3714","respected",1,1,7.2
"4883","respected",13,2,7.2
"13021","respected",3,3,7.2
"15603","respected",11,4,7.2
"20675","respected",8,5,7.2
"430","steps",8,1,7.2
"5487","steps",7,2,7.2
"12330","steps",8,3,7.2
"15787","steps",8,4,7.2
"21066","steps",5,5,7.2
"361","union",9,1,7.2
"4621","union",20,2,7.2
"17515","union",2,4,7.2
"22351","union",2,5,7.2
"25698","union",3,6,7.2
"5061","consultation",10,2,7.2
"12846","consultation",3,3,7.2
"15398","consultation",17,4,7.2
"21131","consultation",4,5,7.2
"25800","consultation",2,6,7.2
"4818","guide",14,2,7.2
"12366","guide",7,3,7.2
"16292","guide",4,4,7.2
"20986","guide",5,5,7.2
"25105","guide",6,6,7.2
"5168","informed",9,2,7.2
"12449","informed",6,3,7.2
"15854","informed",7,4,7.2
"23413","informed",1,5,7.2
"24780","informed",13,6,7.2
"5280","investment",8,2,7.2
"14436","investment",1,3,7.2
"16619","investment",3,4,7.2
"20174","investment",22,5,7.2
"25964","investment",2,6,7.2
"4408","medium",30,2,7.2
"14533","medium",1,3,7.2
"16646","medium",3,4,7.2
"23660","medium",1,5,7.2
"27193","medium",1,6,7.2
"328","area",9,1,7.16666666666667
"4844","area",13,2,7.16666666666667
"12806","area",3,3,7.16666666666667
"15804","area",7,4,7.16666666666667
"20785","area",6,5,7.16666666666667
"25176","area",5,6,7.16666666666667
"388","electronic",8,1,7.16666666666667
"5253","electronic",8,2,7.16666666666667
"13250","electronic",2,3,7.16666666666667
"15435","electronic",15,4,7.16666666666667
"20705","electronic",7,5,7.16666666666667
"25514","electronic",3,6,7.16666666666667
"3010","gac",1,1,7.16666666666667
"5084","gac",10,2,7.16666666666667
"12059","gac",16,3,7.16666666666667
"16079","gac",5,4,7.16666666666667
"21452","gac",3,5,7.16666666666667
"24962","gac",8,6,7.16666666666667
"897","list",4,1,7.16666666666667
"5007","list",11,2,7.16666666666667
"12554","list",5,3,7.16666666666667
"15864","list",7,4,7.16666666666667
"20842","list",6,5,7.16666666666667
"24872","list",10,6,7.16666666666667
"3424","numbers",1,1,7.16666666666667
"5101","numbers",10,2,7.16666666666667
"12970","numbers",3,3,7.16666666666667
"15962","numbers",6,4,7.16666666666667
"21239","numbers",4,5,7.16666666666667
"24693","numbers",19,6,7.16666666666667
"1864","ongoing",2,1,7.16666666666667
"4874","ongoing",13,2,7.16666666666667
"12380","ongoing",7,3,7.16666666666667
"16672","ongoing",3,4,7.16666666666667
"20424","ongoing",12,5,7.16666666666667
"25127","ongoing",6,6,7.16666666666667
"101","presented",19,1,7.16666666666667
"4829","presented",14,2,7.16666666666667
"13464","presented",2,3,7.16666666666667
"16702","presented",3,4,7.16666666666667
"21556","presented",3,5,7.16666666666667
"26085","presented",2,6,7.16666666666667
"123","relationship",18,1,7.16666666666667
"5313","relationship",8,2,7.16666666666667
"14798","relationship",1,3,7.16666666666667
"15984","relationship",6,4,7.16666666666667
"20586","relationship",9,5,7.16666666666667
"27516","relationship",1,6,7.16666666666667
"367","2009",8,1,7
"5342","2009",7,2,7
"13647","2009",1,3,7
"15516","2009",12,4,7
"1512","confidence",2,1,7
"6045","confidence",4,2,7
"12045","confidence",17,3,7
"18128","confidence",1,4,7
"20265","confidence",17,5,7
"26555","confidence",1,6,7
"1514","considering",2,1,7
"4979","considering",11,2,7
"12242","considering",9,3,7
"15813","considering",7,4,7
"20623","considering",8,5,7
"25190","considering",5,6,7
"459","cunha",7,1,7
"540","define",6,1,7
"4773","define",15,2,7
"12351","define",7,3,7
"16244","define",4,4,7
"20555","define",9,5,7
"26659","define",1,6,7
"387","done",8,1,7
"4913","done",12,2,7
"14092","done",1,3,7
"15832","done",7,4,7
"20703","done",7,5,7
"25017","done",7,6,7
"1607","enshrined",2,1,7
"5795","enshrined",5,2,7
"13262","enshrined",2,3,7
"15311","enshrined",24,4,7
"21900","enshrined",2,5,7
"1619","evolving",2,1,7
"4915","evolving",12,2,7
"12438","evolving",6,3,7
"15537","evolving",12,4,7
"20813","evolving",6,5,7
"25314","evolving",4,6,7
"544","experience",6,1,7
"5806","experience",5,2,7
"12439","experience",6,3,7
"15676","experience",9,4,7
"24905","experience",9,6,7
"395","formal",8,1,7
"4740","formal",16,2,7
"16281","formal",4,4,7
"23215","formal",1,5,7
"25102","formal",6,6,7
"695","introduction",5,1,7
"5174","introduction",9,2,7
"14431","introduction",1,3,7
"15686","introduction",9,4,7
"20730","introduction",7,5,7
"24834","introduction",11,6,7
"3257","legislation",1,1,7
"4699","legislation",17,2,7
"12148","legislation",12,3,7
"16101","legislation",5,4,7
"21011","legislation",5,5,7
"25991","legislation",2,6,7
"899","long",4,1,7
"4929","long",12,2,7
"12455","long",6,3,7
"15760","long",8,4,7
"20658","long",8,5,7
"25352","long",4,6,7
"485","lsnfa",7,1,7
"900","meaningful",4,1,7
"5097","meaningful",10,2,7
"12558","meaningful",5,3,7
"20574","meaningful",9,5,7
"489","moodle",7,1,7
"1868","organisation",2,1,7
"4827","organisation",14,2,7
"12459","organisation",6,3,7
"17297","organisation",2,4,7
"20426","organisation",12,5,7
"25128","organisation",6,6,7
"494","pedagogical",7,1,7
"3539","policy-making",1,1,7
"4751","policy-making",16,2,7
"12315","policy-making",8,3,7
"15875","policy-making",7,4,7
"25617","policy-making",3,6,7
"496","positive",7,1,7
"4705","positive",17,2,7
"12463","positive",6,3,7
"16343","positive",4,4,7
"20861","positive",6,5,7
"26078","positive",2,6,7
"498","professores",7,1,7
"2017","session",2,1,7
"4594","session",21,2,7
"16382","session",4,4,7
"24178","session",1,5,7
"317","soft",10,1,7
"6291","soft",4,2,7
"514","spreadsheet",7,1,7
"1009","year",4,1,7
"4959","year",12,2,7
"13640","year",2,3,7
"16012","year",6,4,7
"20914","year",6,5,7
"24813","year",12,6,7
"4766","apc",15,2,7
"16198","apc",4,4,7
"21704","apc",2,5,7
"5353","asymmetric",7,2,7
"5764","comprehensive",5,2,7
"12632","comprehensive",4,3,7
"15430","comprehensive",15,4,7
"21126","comprehensive",4,5,7
"5404","friendly",7,2,7
"4819","health",14,2,7
"12675","health",4,3,7
"15748","health",8,4,7
"20988","health",5,5,7
"25326","health",4,6,7
"4924","improvements",12,2,7
"12147","improvements",12,3,7
"17152","improvements",2,4,7
"20832","improvements",6,5,7
"25565","improvements",3,6,7
"5438","maintainer",7,2,7
"4784","multistakeholderism",15,2,7
"14570","multistakeholderism",1,3,7
"16115","multistakeholderism",5,4,7
"4933","ngos",12,2,7
"17277","ngos",2,4,7
"4937","outside",12,2,7
"14641","outside",1,3,7
"15971","outside",6,4,7
"20581","outside",9,5,7
"6762","paolo",3,2,7
"12461","paolo",6,3,7
"20427","paolo",12,5,7
"7963","specialised",2,2,7
"15557","specialised",12,4,7
"4895","voluntary",13,2,7
"13077","voluntary",3,3,7
"16412","voluntary",4,4,7
"20603","voluntary",9,5,7
"25161","voluntary",6,6,7
"4896","washington",13,2,7
"19923","washington",1,4,7
"6949","welcomes",3,2,7
"12131","welcomes",13,3,7
"20487","welcomes",11,5,7
"27844","welcomes",1,6,7
"15798","37th",7,4,7
"15820","csirts",7,4,7
"15830","dixie",7,4,7
"20709","entertainment",7,5,7
"20740","phonogram",7,5,7
"20756","sinditelebrasil",7,5,7
"20764","tia",7,5,7
"25049","root-servers",7,6,7
"3104","improved",1,1,6.83333333333333
"4781","improved",15,2,6.83333333333333
"12929","improved",3,3,6.83333333333333
"15850","improved",7,4,6.83333333333333
"20465","improved",11,5,6.83333333333333
"25333","improved",4,6,6.83333333333333
"566","integrity",6,1,6.83333333333333
"5173","integrity",9,2,6.83333333333333
"12684","integrity",4,3,6.83333333333333
"15543","integrity",12,4,6.83333333333333
"21205","integrity",4,5,6.83333333333333
"25110","integrity",6,6,6.83333333333333
"1773","linguistic",2,1,6.83333333333333
"5006","linguistic",11,2,6.83333333333333
"12177","linguistic",11,3,6.83333333333333
"15546","linguistic",12,4,6.83333333333333
"22064","linguistic",2,5,6.83333333333333
"25583","linguistic",3,6,6.83333333333333
"1906","points",2,1,6.83333333333333
"5461","points",7,2,6.83333333333333
"12462","points",6,3,6.83333333333333
"15874","points",7,4,6.83333333333333
"20522","points",10,5,6.83333333333333
"24922","points",9,6,6.83333333333333
"956","question",4,1,6.83333333333333
"4787","question",15,2,6.83333333333333
"12471","question",6,3,6.83333333333333
"15980","question",6,4,6.83333333333333
"20870","question",6,5,6.83333333333333
"25386","question",4,6,6.83333333333333
"2046","status",2,1,6.83333333333333
"4478","status",26,2,6.83333333333333
"13562","status",2,3,6.83333333333333
"16390","status",4,4,6.83333333333333
"21295","status",4,5,6.83333333333333
"25674","status",3,6,6.83333333333333
"1020","academic",3,1,6.8
"4897","academic",12,2,6.8
